Date,Copper_US_Tonne,Cobalt_US_Tonne,Oil_US_barrel,Maize_K_50Kg
31-Aug-10,7355.5,39038.40936,73.08,56.2275
1-Sep-10,7540.5,37050.7381,75.45,56.2275
2-Sep-10,7625.5,37050.7381,75.49,56.2275
3-Sep-10,7631.5,37050.7381,75.38,56.2275
6-Sep-10,7660.5,37050.7381,75.57,56.2275
7-Sep-10,7520,37050.7381,75.96,56.2275
8-Sep-10,7532,37050.7381,77.01,56.2275
9-Sep-10,7532,37050.7381,75.78,56.2275
10-Sep-10,7525,37050.7381,76.79,56.2275
13-Sep-10,7630,37050.7381,77.28,56.2275
14-Sep-10,7517,37050.7381,77.2,56.2275
15-Sep-10,7595,37050.7381,77.33,56.2275
16-Sep-10,7670,37050.7381,76.72,56.2275
17-Sep-10,7756,37050.7381,76.31,56.2275
20-Sep-10,7735.5,37050.7381,77.48,56.2275
21-Sep-10,7695,37050.7381,76.45,56.2275
22-Sep-10,7705.5,37050.7381,76.16,56.2275
23-Sep-10,7876.5,37050.7381,76.09,56.2275
24-Sep-10,7911,37050.7381,77.15,56.2275
27-Sep-10,7922,37050.7381,76.13,56.2275
28-Sep-10,7866,37050.7381,76.46,56.2275
29-Sep-10,8016.5,37050.7381,78.58,56.2275
30-Sep-10,8053.5,37050.7381,79.81,56.2275
1-Oct-10,8115,35163.6875,81.04,56.2275
4-Oct-10,8085.5,35163.6875,80.31,56.2275
5-Oct-10,8125,35163.6875,81.7,56.2275
6-Oct-10,8215.5,35163.6875,82.29,56.2275
7-Oct-10,8262,35163.6875,80.14,56.2275
8-Oct-10,8104.5,35163.6875,81.41,56.2275
11-Oct-10,8335.5,35163.6875,80.53,56.2275
12-Oct-10,8266,35163.6875,80.72,56.2275
13-Oct-10,8400,35163.6875,82.18,56.2275
14-Oct-10,8412,35163.6875,81.34,56.2275
15-Oct-10,8362.5,35163.6875,80.37,56.2275
18-Oct-10,8340.5,35163.6875,82.1,56.2275
19-Oct-10,8295,35163.6875,78.74,56.2275
20-Oct-10,8250,35163.6875,81.27,56.2275
21-Oct-10,8406,35163.6875,80.36,56.2275
22-Oct-10,8309.5,35163.6875,81.57,56.2275
25-Oct-10,8310.5,35164.6875,81.57,56.2275
26-Oct-10,8466,35163.6875,81.79,56.2275
27-Oct-10,8332,35163.6875,81.55,56.2275
28-Oct-10,8332,35163.6875,81.79,56.2275
29-Oct-10,8225,35163.6875,81.33,56.2275
1-Nov-10,8339,28439.34,82.59,56.2275
2-Nov-10,8396,28439.34,83.52,56.2275
3-Nov-10,8400.5,28439.34,84.35,56.2275
4-Nov-10,8521.5,28439.34,85.99,56.2275
5-Nov-10,8700,28439.34,86.35,56.2275
8-Nov-10,8672,28439.34,85.85,56.2275
9-Nov-10,8844.5,28439.34,85.73,56.2275
10-Nov-10,8729,28439.34,86.53,56.2275
11-Nov-10,8925,28439.34,86.13,56.2275
12-Nov-10,8715,28439.34,83.51,56.2275
15-Nov-10,8590,28439.34,83.78,56.2275
16-Nov-10,8483.5,28439.34,82.19,56.2275
17-Nov-10,8145,28439.34,80.66,56.2275
18-Nov-10,8386,28439.34,82.82,56.2275
19-Nov-10,8409,28439.34,81.33,56.2275
22-Nov-10,8405.5,28439.34,80.93,56.2275
23-Nov-10,8149,28439.34,80.13,56.2275
24-Nov-10,8254.5,28439.34,83.51,56.2275
25-Nov-10,8290,28439.34,83.16,56.2275
26-Nov-10,8288,28439.34,82.87,56.2275
29-Nov-10,8319.5,28439.34,84.81,56.2275
30-Nov-10,8375,28439.34,82.77,56.2275
1-Dec-10,8540,28439.34,86.02,56.2275
2-Dec-10,8711.5,28439.34,87.52,56.2275
3-Dec-10,8754,28439.34,88.16,56.2275
6-Dec-10,8780,28439.34,87.58,56.2275
7-Dec-10,9024,28439.34,87.91,56.2275
8-Dec-10,8882,28439.34,87.95,56.2275
9-Dec-10,9041.5,28439.34,88.23,56.2275
10-Dec-10,9116,28439.34,87.45,56.2275
13-Dec-10,9211,28439.34,87.88,56.2275
14-Dec-10,9260,28439.34,88.27,56.2275
15-Dec-10,9101,28439.34,88.96,56.2275
16-Dec-10,9050,28439.34,88.8,56.2275
17-Dec-10,9101.5,28439.34,88.85,56.2275
20-Dec-10,9250,28439.34,89.95,56.2275
21-Dec-10,9410,28439.34,90.54,56.2275
22-Dec-10,9414.5,28439.34,90.6,56.2275
23-Dec-10,9270,28439.34,90.9,56.2275
24-Dec-10,9391,28439.34,90.04,56.2275
27-Dec-10,9391,28439.34,90.32,56.2275
28-Dec-10,9391,28439.34,90.71,56.2275
29-Dec-10,9465,28439.34,90.71,56.2275
30-Dec-10,9580,28439.34,90.71,56.2275
31-Dec-10,9739.5,28439.34,90.71,56.2275
3-Jan-11,9739.5,38271.99211,91.1,56.2275
4-Jan-11,9754,38271.99211,90.11,56.2275
5-Jan-11,9461,38271.99211,92.27,56.2275
6-Jan-11,9591,38271.99211,90.5,56.2275
7-Jan-11,9399,38271.99211,90.1,56.2275
10-Jan-11,9384,38271.99211,92.37,56.2275
11-Jan-11,9484,38271.99211,94.01,56.2275
12-Jan-11,9625,38271.99211,94.2,56.2275
13-Jan-11,9622,38271.99211,93.1,56.2275
14-Jan-11,9591,38271.99211,94.05,56.2275
17-Jan-11,9690,38271.99211,93.44,56.2275
18-Jan-11,9740,38271.99211,93.45,56.2275
19-Jan-11,9788,38271.99211,93.86,56.2275
20-Jan-11,9485,38271.99211,92.28,56.2275
21-Jan-11,9485,38271.99211,93.62,56.2275
24-Jan-11,9509,38271.99211,92.23,56.2275
25-Jan-11,9330,38271.99211,91.32,56.2275
26-Jan-11,9376,38271.99211,91.32,56.2275
27-Jan-11,9490,38271.99211,91.32,56.2275
28-Jan-11,9590,38271.99211,91.32,56.2275
31-Jan-11,9720,38271.99211,91.32,56.2275
1-Feb-11,9840.5,39375.65067,97.49,56.2275
2-Feb-11,9945,39375.65067,98.31,56.2275
3-Feb-11,9950.5,39375.65067,97.81,56.2275
4-Feb-11,9986,39375.65067,95.98,56.2275
7-Feb-11,10145,39375.65067,96.23,56.2275
8-Feb-11,9930.5,39375.65067,97.39,56.2275
9-Feb-11,10000,39375.65067,99.14,56.2275
10-Feb-11,9875.5,39375.65067,98.75,56.2275
11-Feb-11,9920.5,39375.65067,97.19,56.2275
14-Feb-11,10148,39375.65067,97.18,56.2275
15-Feb-11,10106.5,39375.65067,99.39,56.2275
16-Feb-11,9925,39375.65067,97.5,56.2275
17-Feb-11,9800,39375.65067,99.89,56.2275
18-Feb-11,9806,39375.65067,98.87,56.2275
21-Feb-11,9829.5,39375.65067,99.95,56.2275
22-Feb-11,9655,39375.65067,104.25,56.2275
23-Feb-11,9491,39375.65067,107.31,56.2275
24-Feb-11,9440,39375.65067,104.2,56.2275
25-Feb-11,9700,39375.65067,105.95,56.2275
28-Feb-11,9857.5,39375.65067,106.26,56.2275
1-Mar-11,9908,39375.65067,105.23,56.2275
2-Mar-11,9820.5,39375.65067,105.23,56.2275
3-Mar-11,9889.5,39375.65067,105.23,56.2275
4-Mar-11,9970.5,39375.65067,109.95,56.2275
7-Mar-11,9840.5,39375.65067,108.28,56.2275
8-Mar-11,9420,39375.65067,107.15,56.2275
9-Mar-11,9610,39375.65067,110.72,56.2275
10-Mar-11,9195.5,39375.65067,109.42,56.2275
11-Mar-11,9048,39375.65067,107.74,56.2275
14-Mar-11,9205.5,39375.65067,107.19,56.2275
15-Mar-11,8980,39375.65067,102.57,56.2275
16-Mar-11,9354.5,39375.65067,104.47,56.2275
17-Mar-11,9440,39375.65067,110.49,56.2275
18-Mar-11,9525,39375.65067,107.2,56.2275
21-Mar-11,9519,39375.65067,108.39,56.2275
22-Mar-11,9450,39375.65067,109.35,56.2275
23-Mar-11,9704,39375.65067,108.92,56.2275
24-Mar-11,9695.5,39375.65067,109.29,56.2275
25-Mar-11,9715,39375.65067,109.1,56.2275
28-Mar-11,9545,39375.65067,108.79,56.2275
29-Mar-11,9450,39375.65067,108.23,56.2275
30-Mar-11,9519.5,39375.65067,108.45,56.2275
31-Mar-11,9399.5,39375.65067,110.92,56.2275
1-Apr-11,9336,30709.08138,111.78,56.2275
4-Apr-11,9420,30709.08138,113.39,56.2275
5-Apr-11,9251.5,30709.08138,114.17,56.2275
6-Apr-11,9475.5,30709.08138,114.3,56.2275
7-Apr-11,9697,30709.08138,115.37,56.2275
8-Apr-11,9823,30709.08138,118.8,56.2275
11-Apr-11,9781.5,30709.08138,113.87,56.2275
12-Apr-11,9670.5,30709.08138,113.03,56.2275
13-Apr-11,9625.5,30709.08138,115.11,56.2275
14-Apr-11,9326.5,30709.08138,114.75,56.2275
15-Apr-11,9420,30709.08138,116.08,56.2275
18-Apr-11,9356.5,30709.08138,113.85,56.2275
19-Apr-11,9279,30709.08138,114.6,56.2275
20-Apr-11,9450.5,30709.08138,117.33,56.2275
21-Apr-11,9611,30709.08138,116.41,56.2275
22-Apr-11,9612,30710.08138,116.41,56.2275
25-Apr-11,9613,30711.08138,116.41,56.2275
26-Apr-11,9455.5,30709.08138,116.93,56.2275
27-Apr-11,9348.5,30709.08138,118.46,56.2275
28-Apr-11,9370.5,30709.08138,117.89,56.2275
29-Apr-11,9370.5,30709.08138,119.15,56.2275
2-May-11,9370.5,30709.08138,119.15,56.2275
3-May-11,9245,30709.08138,114.66,56.2275
4-May-11,9171.5,30709.08138,113.18,56.2275
5-May-11,8791,30709.08138,105.25,56.2275
6-May-11,8790,30709.08138,102.56,56.2275
9-May-11,8908,30709.08138,106.23,56.2275
10-May-11,8935.5,30709.08138,110.05,56.2275
11-May-11,8750.5,30709.08138,106.45,56.2275
12-May-11,8536.5,30709.08138,105.43,56.2275
13-May-11,8857,30709.08138,106.73,56.2275
16-May-11,8710,30709.08138,103.81,56.2275
17-May-11,8863,30709.08138,104.26,56.2275
18-May-11,8896.5,30709.08138,106.37,56.2275
19-May-11,9006.5,30709.08138,105.9,56.2275
20-May-11,8982.5,30709.08138,106.24,56.2275
23-May-11,8982.5,30709.08138,106.24,56.2275
24-May-11,8982.5,30709.08138,106.24,56.2275
25-May-11,8982.5,30709.08138,106.24,56.2275
26-May-11,8982.5,30709.08138,106.24,56.2275
27-May-11,8982.5,30709.08138,106.24,56.2275
30-May-11,8982.5,30709.08138,106.24,56.2275
31-May-11,8982.5,30709.08138,106.24,56.2275
1-Jun-11,9171,33288.98105,107.67,56.2275
2-Jun-11,9037.5,33288.98105,109.67,56.2275
3-Jun-11,9016,33288.98105,109.12,56.2275
6-Jun-11,9098,33288.98105,107.18,56.2275
7-Jun-11,9092,33288.98105,109.58,56.2275
8-Jun-11,8970.5,33288.98105,111.4,56.2275
9-Jun-11,8950.5,33288.98105,112.3,56.2275
10-Jun-11,9000.5,33288.98105,111.01,56.2275
13-Jun-11,8895,33288.98105,111.22,56.2275
14-Jun-11,9010,33288.98105,112.14,56.2275
15-Jun-11,9147,33288.98105,106.55,56.2275
16-Jun-11,9011.5,33288.98105,107.28,56.2275
17-Jun-11,9101.5,33288.98105,106.85,56.2275
20-Jun-11,8935,33288.98105,105.83,56.2275
21-Jun-11,9060,33288.98105,104.46,56.2275
22-Jun-11,9007,33288.98105,106.74,56.2275
23-Jun-11,8978.5,33288.98105,102.11,56.2275
24-Jun-11,9045,33288.98105,101.09,56.2275
27-Jun-11,9000.5,33288.98105,103.33,56.2275
28-Jun-11,8995.5,33288.98105,104.39,56.2275
29-Jun-11,9176,33288.98105,104.39,56.2275
30-Jun-11,9301,33288.98105,104.39,56.2275
1-Jul-11,9405,29383.62232,106.63,56.2275
4-Jul-11,9411,29383.62232,105.88,56.2275
5-Jul-11,9405.5,29383.62232,107.86,56.2275
6-Jul-11,9432,29383.62232,109.05,56.2275
7-Jul-11,9537,29383.62232,113.1,56.2275
8-Jul-11,9713,29383.62232,112.41,56.2275
11-Jul-11,9556,29383.62232,110.67,56.2275
12-Jul-11,9500.5,29383.62232,111.51,56.2275
13-Jul-11,9658.5,29383.62232,111.73,56.2275
14-Jul-11,9655,29383.62232,111.87,56.2275
15-Jul-11,9606,29383.62232,112.42,56.2275
18-Jul-11,9690,29383.62232,111.21,56.2275
19-Jul-11,9755,29383.62232,111.77,56.2275
20-Jul-11,9765.5,29383.62232,112.67,56.2275
21-Jul-11,9607,29383.62232,112.84,56.2275
22-Jul-11,9698,29383.62232,113.45,56.2275
25-Jul-11,9620,29383.62232,112.7,56.2275
26-Jul-11,9778,29383.62232,112.82,56.2275
27-Jul-11,9736,29383.62232,111.46,56.2275
28-Jul-11,9744,29383.62232,111.45,56.2275
29-Jul-11,9731,29383.62232,111.45,56.2275
1-Aug-11,9827,32577.85416,111.38,56.2275
2-Aug-11,9630,32577.85416,110.24,56.2275
3-Aug-11,9549.5,32577.85416,107.87,56.2275
4-Aug-11,9452,32577.85416,101.82,56.2275
5-Aug-11,9190,32577.85416,104.69,56.2275
8-Aug-11,9039,32577.85416,93.96,56.2275
9-Aug-11,8851,32577.85416,100.15,56.2275
10-Aug-11,8853.5,32577.85416,101.73,56.2275
11-Aug-11,8802,32577.85416,102.32,56.2275
12-Aug-11,8851,32577.85416,102.79,56.2275
15-Aug-11,8824,32577.85416,104.21,56.2275
16-Aug-11,8760,32577.85416,104.49,56.2275
17-Aug-11,8870,32577.85416,105.33,56.2275
18-Aug-11,8803,32577.85416,100.96,56.2275
19-Aug-11,8781.5,32577.85416,103.97,56.2275
22-Aug-11,8811.5,32577.85416,104.31,56.2275
23-Aug-11,8858.5,32577.85416,105.01,56.2275
24-Aug-11,8832,32577.85416,105.64,56.2275
25-Aug-11,8907.5,32577.85416,106.08,56.2275
26-Aug-11,9090.5,32577.85416,106.77,56.2275
29-Aug-11,9090.5,32577.85416,107.57,56.2275
30-Aug-11,9128,32577.85416,108.97,56.2275
31-Aug-11,9197,32577.85416,110.03,56.2275
1-Sep-11,9101,30163.31268,108.48,56.2275
2-Sep-11,9050.5,30163.31268,107.04,56.2275
5-Sep-11,8935,30163.31268,104.77,56.2275
6-Sep-11,8919.5,30163.31268,107.51,56.2275
7-Sep-11,8970.5,30163.31268,110.57,56.2275
8-Sep-11,9041,30163.31268,109.25,56.2275
9-Sep-11,8904.5,30163.31268,106.61,56.2275
12-Sep-11,8645.5,30163.31268,105.96,56.2275
13-Sep-11,8757.5,30163.31268,103.9,56.2275
14-Sep-11,8719.5,30163.31268,105.82,56.2275
15-Sep-11,8709.5,30163.31268,105.35,56.2275
16-Sep-11,8781.5,30163.31268,107.05,56.2275
19-Sep-11,8415,30163.31268,104.01,56.2275
20-Sep-11,8397.5,30163.31268,105.46,56.2275
21-Sep-11,8221,30163.31268,104.16,56.2275
22-Sep-11,7790.5,30163.31268,100.95,56.2275
23-Sep-11,7290,30163.31268,99.29,56.2275
26-Sep-11,7226,30163.31268,101.16,56.2275
27-Sep-11,7528,30163.31268,101.73,56.2275
28-Sep-11,7416,30163.31268,98.79,56.2275
29-Sep-11,6975.5,30163.31268,100.04,56.2275
30-Sep-11,7131.5,30163.31268,97.14,56.2275
3-Oct-11,6795,31160.31468,95.23,56.2275
4-Oct-11,6785,31160.31468,96.32,56.2275
5-Oct-11,6860.5,31160.31468,96.86,56.2275
6-Oct-11,7095.5,31160.31468,99.94,56.2275
7-Oct-11,7250,31160.31468,100.34,56.2275
10-Oct-11,7314,31160.31468,102.38,56.2275
11-Oct-11,7215.5,31160.31468,101.09,56.2275
12-Oct-11,7419,31160.31468,100.66,56.2275
13-Oct-11,7328,31160.31468,101.51,56.2275
14-Oct-11,7500.5,31160.31468,105.5,56.2275
17-Oct-11,7566,31160.31468,104.26,56.2275
18-Oct-11,7271,31160.31468,105.81,56.2275
19-Oct-11,7305.5,31160.31468,102.94,56.2275
20-Oct-11,6916.5,31160.31468,105.36,56.2275
21-Oct-11,7062,31160.31468,104.16,56.2275
24-Oct-11,7380.5,31160.31468,106.16,56.2275
25-Oct-11,7590.5,31160.31468,105.25,56.2275
26-Oct-11,7720.5,31160.31468,104.84,56.2275
27-Oct-11,8040,31160.31468,106.45,56.2275
28-Oct-11,7981.5,31160.31468,105.1,56.2275
31-Oct-11,7900.5,31160.31468,103.64,56.2275
1-Nov-11,7660,22038.64657,103.82,56.2275
2-Nov-11,7912,22038.64657,102.12,56.2275
3-Nov-11,7845,22038.64657,104.74,56.2275
4-Nov-11,7930,22038.64657,106.24,56.2275
7-Nov-11,7775.5,22038.64657,108.53,56.2275
8-Nov-11,7820.5,22038.64657,109.17,56.2275
9-Nov-11,7672,22038.64657,105.92,56.2275
10-Nov-11,7456,22038.64657,107.92,56.2275
11-Nov-11,7451,22038.64657,108.36,56.2275
14-Nov-11,7731.5,22038.64657,106.31,56.2275
15-Nov-11,7732,22038.64657,108.45,56.2275
16-Nov-11,7592,22038.64657,107.4,56.2275
17-Nov-11,7501.5,22038.64657,104.26,56.2275
18-Nov-11,7582.5,22038.64657,104.32,56.2275
21-Nov-11,7301,22038.64657,104.09,56.2275
22-Nov-11,7398,22038.64657,104.58,56.2275
23-Nov-11,7176,22038.64657,103.58,56.2275
24-Nov-11,7271.5,22038.64657,103.92,56.2275
25-Nov-11,7196.5,22038.64657,103.04,56.2275
28-Nov-11,7381,22038.64657,104.32,56.2275
29-Nov-11,7448,22038.64657,106.28,56.2275
30-Nov-11,7405.5,22038.64657,106.68,56.2275
1-Dec-11,7801,22071.39981,104.88,56.2275
2-Dec-11,7890,22071.39981,106.49,56.2275
5-Dec-11,7845,22071.39981,105.5,56.2275
6-Dec-11,7766,22071.39981,107.42,56.2275
7-Dec-11,7809,22071.39981,105.49,56.2275
8-Dec-11,7800.5,22071.39981,104.41,56.2275
9-Dec-11,7800.5,22071.39981,105.3,56.2275
12-Dec-11,7611.5,22071.39981,103.93,56.2275
13-Dec-11,7586,22071.39981,105.69,56.2275
14-Dec-11,7350,22071.39981,101.58,56.2275
15-Dec-11,7264,22071.39981,100.36,56.2275
16-Dec-11,7340,22071.39981,99.7,56.2275
19-Dec-11,7286.5,22071.39981,100.28,56.2275
20-Dec-11,7275,22071.39981,103.49,56.2275
21-Dec-11,7415.5,22071.39981,103.52,56.2275
22-Dec-11,7492.5,22071.39981,103.73,56.2275
23-Dec-11,7590,22071.39981,103.58,56.2275
26-Dec-11,7590,22071.39981,103.58,56.2275
27-Dec-11,7590,22071.39981,105.29,56.2275
28-Dec-11,7502,22071.39981,103.53,56.2275
29-Dec-11,7372,22071.39981,104.38,56.2275
30-Dec-11,7554,22071.39981,103.37,56.2275
2-Jan-12,7554,22071.39981,103.37,56.2275
3-Jan-12,7661,23459.62309,107.64,56.2275
4-Jan-12,7652,23459.62309,108.87,56.2275
5-Jan-12,7471,23459.62309,108.07,56.2275
6-Jan-12,7515,23459.62309,108.94,56.2275
9-Jan-12,7503,23459.62309,108.59,56.2275
10-Jan-12,7641,23459.62309,109.23,56.2275
11-Jan-12,7689.5,23459.62309,108.9,56.2275
12-Jan-12,7946,23459.62309,108.14,56.2275
13-Jan-12,7965.5,23459.62309,106.99,56.2275
16-Jan-12,8021,23459.62309,108.3,56.2275
17-Jan-12,8185,23459.62309,108.75,56.2275
18-Jan-12,8156,23459.62309,108.49,56.2275
19-Jan-12,8350.5,23459.62309,108.44,56.2275
20-Jan-12,8230.5,23459.62309,107.04,56.2275
23-Jan-12,8333,23459.62309,107.49,56.2275
24-Jan-12,8267,23459.62309,107.2,56.2275
25-Jan-12,8271,23459.62309,107.45,56.2275
26-Jan-12,8560,23459.62309,108.6,56.2275
27-Jan-12,8610,23459.62309,108.96,56.2275
30-Jan-12,8399,23459.62309,108.66,56.2275
31-Jan-12,8485.5,23459.62309,107.86,56.2275
1-Feb-12,8351.5,24565.71904,108.31,56.2275
2-Feb-12,8339,24565.71904,108.79,56.2275
3-Feb-12,8320,24565.71904,111.46,56.2275
6-Feb-12,8463,24565.71904,113.02,56.2275
7-Feb-12,8335.5,24565.71904,113.25,56.2275
8-Feb-12,8586,24565.71904,113.91,56.2275
9-Feb-12,8520.5,24565.71904,114.42,56.2275
10-Feb-12,8591,24565.71904,113.59,56.2275
13-Feb-12,8512,24565.71904,113.89,56.2275
14-Feb-12,8405,24565.71904,115.77,56.2275
15-Feb-12,8395.5,24565.71904,115.6,56.2275
16-Feb-12,8209.5,24565.71904,116.46,56.2275
17-Feb-12,8370,24565.71904,115.29,56.2275
20-Feb-12,8234,24565.71904,116.26,56.2275
21-Feb-12,8325,24565.71904,117.82,56.2275
22-Feb-12,8391,24565.71904,118.58,56.2275
23-Feb-12,8408,24565.71904,119.97,56.2275
24-Feb-12,8441,24565.71904,121.58,56.2275
27-Feb-12,8436,24565.71904,119.81,56.2275
28-Feb-12,8658,24565.71904,118.33,56.2275
29-Feb-12,8585,24565.71904,118.58,56.2275
1-Mar-12,8570,24662.72555,120.88,56.2275
2-Mar-12,8575,24662.72555,117.97,56.2275
5-Mar-12,8502,24662.72555,118.67,56.2275
6-Mar-12,8335.5,24662.72555,117.76,56.2275
7-Mar-12,8261,24662.72555,119.59,56.2275
8-Mar-12,8261,24662.72555,119.59,56.2275
9-Mar-12,8390.5,24662.72555,121.55,56.2275
12-Mar-12,8401.5,24662.72555,121.15,56.2275
13-Mar-12,8530,24662.72555,121.52,56.2275
14-Mar-12,8468,24662.72555,120.64,56.2275
15-Mar-12,8490.5,24662.72555,120.49,56.2275
16-Mar-12,8620.5,24662.72555,122.07,56.2275
19-Mar-12,8575,24662.72555,121.1,56.2275
20-Mar-12,8437,24662.72555,121.42,56.2275
21-Mar-12,8470.5,24662.72555,120.23,56.2275
22-Mar-12,8320,24662.72555,119.46,56.2275
23-Mar-12,8400.5,24662.72555,121.29,56.2275
26-Mar-12,8485,24662.72555,121.53,56.2275
27-Mar-12,8512,24662.72555,120.87,56.2275
28-Mar-12,8480.5,24662.72555,119.98,56.2275
29-Mar-12,8360,24662.72555,118.93,56.2275
30-Mar-12,8480,24662.72555,118.75,56.2275
2-Apr-12,8480,24090.13628,120.56,56.2275
3-Apr-12,8575.5,24090.13628,119.99,56.2275
4-Apr-12,8451.5,24090.13628,118.56,56.2275
5-Apr-12,8365.5,24090.13628,119.19,56.2275
6-Apr-12,8365.5,24090.13628,119.19,56.2275
9-Apr-12,8365.5,24090.13628,118.33,56.2275
10-Apr-12,8256,24090.13628,115.53,56.2275
11-Apr-12,8115,24090.13628,115.85,56.2275
12-Apr-12,8185,24090.13628,117.53,56.2275
13-Apr-12,8165.5,24090.13628,117.66,56.2275
16-Apr-12,8054,24090.13628,114.6,56.2275
17-Apr-12,8100.5,24090.13628,114.67,56.2275
18-Apr-12,8085,24090.13628,114.51,56.2275
19-Apr-12,8045.5,24090.13628,114.23,56.2275
20-Apr-12,8120.5,24090.13628,115.43,56.2275
23-Apr-12,8125,24090.13628,114.93,56.2275
24-Apr-12,8194,24090.13628,114.42,56.2275
25-Apr-12,8285.5,24090.13628,115.18,56.2275
26-Apr-12,8356,24090.13628,115.51,56.2275
27-Apr-12,8443.5,24090.13628,115.92,56.2275
30-Apr-12,8529.5,24090.13628,115.15,56.2275
1-May-12,8529.5,24090.13628,115.15,56.2275
2-May-12,8401,24376.43092,114.05,56.2275
3-May-12,8318,24376.43092,112.29,56.2275
4-May-12,8296,24376.43092,109.32,56.2275
7-May-12,8296,24376.43092,109.08,56.2275
8-May-12,8234,24376.43092,108.98,56.2275
9-May-12,8089,24376.43092,109,56.2275
10-May-12,8195.5,24376.43092,107.39,56.2275
11-May-12,8080,24376.43092,108.19,56.2275
14-May-12,7980,24376.43092,106.91,56.2275
15-May-12,7854,24376.43092,106.89,56.2275
16-May-12,7710,24376.43092,108.7,56.2275
17-May-12,7708,24376.43092,103.9,56.2275
18-May-12,7795.5,24376.43092,103.63,56.2275
21-May-12,7800.5,24376.43092,105.09,56.2275
22-May-12,7775,24376.43092,104.37,56.2275
23-May-12,7630.5,24376.43092,102.55,56.2275
24-May-12,7660.5,24376.43092,102.99,56.2275
25-May-12,7660.5,24376.43092,102.99,56.2275
28-May-12,7740,24376.43092,103.62,56.2275
29-May-12,7685.5,24376.43092,103.26,56.2275
30-May-12,7545,24376.43092,103.26,56.2275
31-May-12,7517,24376.43092,103.26,56.2275
1-Jun-12,7364,27824.26142,95,56.2275
4-Jun-12,7364,27824.26142,96.44,56.2275
5-Jun-12,7364,27824.26142,95.81,56.2275
6-Jun-12,7459.5,27824.26142,97.25,56.2275
7-Jun-12,7480.5,27824.26142,94.16,56.2275
8-Jun-12,7251.5,27824.26142,95.98,56.2275
11-Jun-12,7396,27824.26142,93.78,56.2275
12-Jun-12,7384,27824.26142,93.71,56.2275
13-Jun-12,7397.5,27824.26142,94.32,56.2275
14-Jun-12,7376.5,27824.26142,94.52,56.2275
15-Jun-12,7521,27824.26142,94.7,56.2275
18-Jun-12,7475.5,27824.26142,93.25,56.2275
19-Jun-12,7505.5,27824.26142,93.26,56.2275
20-Jun-12,7555.5,27824.26142,89.64,56.2275
21-Jun-12,7426,27824.26142,88.1,56.2275
22-Jun-12,7320,27824.26142,89.62,56.2275
25-Jun-12,7342.5,27824.26142,89.45,56.2275
26-Jun-12,7347,27824.26142,91.5,56.2275
27-Jun-12,7354,27824.26142,91.55,56.2275
28-Jun-12,7421,27824.26142,90.01,56.2275
29-Jun-12,7604.5,27824.26142,95.78,56.2275
2-Jul-12,7605.5,27825.26142,95.78,56.2275
3-Jul-12,7606.5,27826.26142,95.78,56.2275
4-Jul-12,7695.5,22881.68172,96.77,56.2275
5-Jul-12,7761.5,22881.68172,96.87,56.2275
6-Jul-12,7600,22881.68172,95.14,56.2275
9-Jul-12,7520.5,22881.68172,96.16,56.2275
10-Jul-12,7556,22881.68172,95.38,56.2275
11-Jul-12,7525.5,22881.68172,97.04,56.2275
12-Jul-12,7510,22881.68172,97.3,56.2275
13-Jul-12,7689.5,22881.68172,98.18,56.2275
16-Jul-12,7636,22881.68172,100.86,56.2275
17-Jul-12,7671,22881.68172,100.14,56.2275
18-Jul-12,7596,22881.68172,102.02,56.2275
19-Jul-12,7765,22881.68172,103.76,56.2275
20-Jul-12,7625,22881.68172,102.91,56.2275
23-Jul-12,7387,22881.68172,99.51,56.2275
24-Jul-12,7396,22881.68172,99.33,56.2275
25-Jul-12,7441,22881.68172,100.37,56.2275
26-Jul-12,7510.5,22881.68172,101.7,56.2275
27-Jul-12,7555,22881.68172,102.31,56.2275
30-Jul-12,7520,22881.68172,102.26,56.2275
31-Jul-12,7581,22881.68172,100.5,56.2275
1-Aug-12,7500,22589.41183,101.35,56.2275
2-Aug-12,7386.5,22589.41183,101.22,56.2275
3-Aug-12,7327,22589.41183,103.87,56.2275
6-Aug-12,7327,22589.41183,103.87,56.2275
7-Aug-12,7567,22589.41183,106.23,56.2275
8-Aug-12,7525.5,22589.41183,106.82,56.2275
9-Aug-12,7495.5,22589.41183,107.8,56.2275
10-Aug-12,7430.5,22589.41183,107.7,56.2275
13-Aug-12,7426.5,22589.41183,107.86,56.2275
14-Aug-12,7407,22589.41183,108.14,56.2275
15-Aug-12,7386,22589.41183,110.72,56.2275
16-Aug-12,7386,22589.41183,112.68,56.2275
17-Aug-12,7496,22589.41183,109.82,56.2275
20-Aug-12,7433,22589.41183,109.8,56.2275
21-Aug-12,7510,22589.41183,110.62,56.2275
22-Aug-12,7571.5,22589.41183,111.83,56.2275
23-Aug-12,7667.5,22589.41183,110.62,56.2275
24-Aug-12,7600.5,22589.41183,109.57,56.2275
27-Aug-12,7600.5,22589.41183,108.27,56.2275
28-Aug-12,7606,22589.41183,108.84,56.2275
29-Aug-12,7524.5,22589.41183,108.77,56.2275
30-Aug-12,7611,22589.41183,109.21,56.2275
31-Aug-12,7576.5,22589.41183,111.34,56.2275
3-Sep-12,7649.5,22589.41183,112.21,56.2275
4-Sep-12,7640.5,22589.41183,110.18,56.2275
