Date,Notes_and_Coins,Positive_Current_Acs,TBs_Holdings,Term_Deposits,Total_Assets,Annual_Change_%,Required_Ratio_%,Actual_Ratio_%,Required_Ratio_%,Actual_Ratio_%,Total_Reserves
25-Sep-2018,1803896.454,546616.899,13769772.59,1800000,17920285.94,5.712442065,6,93.44159788,5,6.540935732,1572535.793
26-Sep-2018,1803896.454,1448574.424,13769772.59,1100000,18122243.47,2.491305151,6,95.137192,5,4.839970082,1572535.793
27-Sep-2018,1803896.454,349730.0609,13769772.59,1780000,17703399.11,0.730592787,6,92.95412745,5,5.771635817,1572535.793
28-Sep-2018,1803896.454,525035.2272,13769772.59,1240000,17338704.27,-0.808750289,6,93.77355133,5,4.30745241,1572535.793
1-Oct-2018,1886122.666,1764725.729,14016804.16,0,17667652.56,92.49648383,6,93.79005553,5,7.487381433,1609873.161
2-Oct-2018,1886122.666,1887042.463,14016804.16,0,17789969.29,90.16022743,6,98.07427341,5,5.572744018,1609873.161
3-Oct-2018,1886122.666,2054621.434,14016804.16,0,17957548.26,99.15862461,6,95.96668157,5,5.607870165,1609873.161
4-Oct-2018,1886122.666,1984129.501,14016804.16,0,17887056.33,114.3424379,6,95.92059403,5,6.138509311,1609873.161
5-Oct-2018,1886122.666,548311.7645,14016804.16,1555000,18006238.6,110.9068559,6,95.927592,5,5.4916825,1609873.161
8-Oct-2018,1688357.78,312276.3013,14364147.25,1380000,17744781.33,104.8269381,6,100.862569,5,7.761838438,1609750.55
9-Oct-2018,1688357.78,541867.1003,14364147.25,1240000,17834372.13,105.8610793,6,103.5276361,5,4.874418139,1609750.55
10-Oct-2018,1688357.78,1642398.562,14364147.25,0,17694903.59,84.44273373,6,103.5217037,5,4.899112178,1609750.55
11-Oct-2018,1688357.78,969758.2862,14364147.25,0,17022263.32,98.29321625,6,101.1564304,5,5.151141786,1609750.55
12-Oct-2018,1688357.78,874984.7374,14364147.25,0,16927489.77,97.83661009,6,99.20698858,5,5.285050773,1609750.55
15-Oct-2018,1850628.649,704484.5454,14235168.54,0,16790281.73,96.25940557,6,104.3385353,5,5.731533453,1559611.647
16-Oct-2018,1850628.649,649227.77,14235168.54,0,16735024.96,84.34211472,6,104.1246017,5,5.129954839,1559611.647
17-Oct-2018,1850628.649,477725.6693,14235168.54,0,16563522.86,82.95530714,6,104.1766375,5,5.978689273,1559611.647
18-Oct-2018,1850628.649,477725.6693,14235168.54,0,16563522.86,85.32926898,6,103.4719997,5,5.978689273,1559611.647
19-Oct-2018,1850628.649,358675.6642,14235168.54,0,16444472.85,69.72021414,6,102.8208665,5,6.124922258,1559611.647
22-Oct-2018,1871483.854,207913.2296,14385547.56,0,16464944.65,58.93819715,6,98.17029657,5,5.00163451,1572919.457
23-Oct-2018,1871483.854,270661.0394,14385547.56,0,16527692.46,65.47346136,6,100.5894054,5,5.082586979,1572919.457
24-Oct-2018,1871483.854,270661.0394,14385547.56,0,16527692.46,60.24361871,6,100.5894054,5,5.082586979,1572919.457
25-Oct-2018,1871483.854,213303.161,14385547.56,0,16470334.58,62.2797236,6,98.39379315,5,6.054259287,1572919.457
26-Oct-2018,1871483.854,534297.408,14385547.56,0,16791328.83,73.60914555,6,99.68101741,5,5.59211767,1572919.457
29-Oct-2018,1856071.344,445058.7299,14392977.52,0,16694107.6,55.53245388,6,102.2695673,5,6.379101463,1529055.634
30-Oct-2018,1856071.344,484701.6042,14392977.52,0,16733750.47,51.62620879,6,103.9092341,5,5.464497716,1529055.634
31-Oct-2018,1856071.344,425385.037,14392977.52,0,16674433.9,45.72930197,6,103.3227023,5,6.014617562,1529055.634
1-Nov-2018,1856071.344,549652.905,14392977.52,0,16798701.77,43.98183262,6,102.2988609,5,6.774152437,1529055.634
2-Nov-2018,1856071.344,535382.8179,14392977.52,0,16784431.68,49.2948459,6,107.9618436,5,5.460459835,1529055.634
5-Nov-2018,1769936.457,402858.9831,13683416.17,0,15856211.61,36.01818522,7,102.516271,5,6.706075359,1546509.011
6-Nov-2018,1769936.457,445317.3651,13683416.17,0,15898669.99,33.63529557,8,104.3791608,5,5.925349898,1546509.011
7-Nov-2018,1769936.457,783303.0768,13683416.17,0,16236655.71,38.17584257,9,107.0796443,5,5.538983087,1546509.011
8-Nov-2018,1769936.457,941199.8194,13683416.17,0,16394552.45,38.94380004,10,106.0048564,5,5.447115862,1546509.011
9-Nov-2018,1769936.457,478755.2448,13683416.17,0,15932107.87,41.22533321,11,103.5765525,5,5.159498074,1546509.011
12-Nov-2018,1806721.323,334477.427,14496097.98,0,16637296.73,-0.780537887,6,107.218284,5,5.311850634,1567110.258
13-Nov-2018,1806721.323,479674.7676,14496097.98,0,16782494.07,0.856430358,6,106.9677483,5,5.831753305,1567110.258
14-Nov-2018,1806721.323,528879.1435,14496097.98,0,16831698.44,1.624314989,6,106.6481842,5,5.410417008,1567110.258
15-Nov-2018,1806721.323,691588.6319,14496097.98,0,16994407.93,1.010508642,6,105.8860181,5,5.762813244,1567110.258
16-Nov-2018,1806721.323,967952.632,14496097.98,0,17270771.93,1.202798982,6,112.0556956,5,4.997783972,1567110.258
19-Nov-2018,1806211.136,292140.3591,14654412.08,0,16752763.57,-0.091930929,6,109.6907743,5,6.519866418,1578312.072
20-Nov-2018,1806211.136,350111.0935,14654412.08,0,16810734.31,1.026143495,6,110.3748787,5,5.182045074,1578312.072
21-Nov-2018,1806211.136,324791.4448,14654412.08,0,16785414.66,1.344868561,6,110.2016173,5,4.731248688,1578312.072
22-Nov-2018,1806211.136,339480.8601,14654412.08,0,16800104.07,-0.144384877,6,110.1266318,5,5.56960804,1578312.072
23-Nov-2018,1806211.136,1642551.614,14654412.08,0,18103174.83,6.080490795,6,111.6275973,5,5.210060001,1578312.072
24-Nov-2018,1688357.78,312276.3013,14364147.25,1380000,17744781.33,1.168931611,6,100.862569,5,10.42229509,1609750.55
